platform	month	eq. cross. time	node
AVMEB	2019-06-01	09:29:24.306314	descending
AVMEB	2019-08-01	09:29:25.590287	descending
AVMEB	2019-11-01	09:29:28.071676	descending
AVMEB	2019-12-01	09:29:46.363114	descending
AVMEB	2020-02-01	09:30:14.222246	descending
AVMEB	2020-03-01	09:30:22.475893	descending
AVMEB	2020-06-01	09:30:18.967527	descending
AVMEB	2020-07-01	09:30:11.043578	descending
AVMEB	2020-09-01	09:29:53.140544	descending
AVMEB	2020-10-01	09:29:44.214599	descending
AVMEB	2020-12-01	09:30:08.680424	descending
AVMEC	2019-10-01	09:30:39.749357	descending
AVMEC	2019-11-01	09:30:33.663178	descending
AVMEC	2020-01-01	09:30:37.747405	descending
AVMEC	2020-04-01	09:31:20.846597	descending
AVMEC	2020-05-01	09:31:23.105710	descending
AVMEC	2020-08-01	09:31:21.877076	descending
AVMEC	2020-11-01	09:31:17.366265	descending
